timestamp,ward_id,action,cpu_util,queue_length
2025-10-19 13:05:29.000000,0,edge,0.5387564809064291,35.0
2025-10-19 13:05:29.285714,1,edge,0.5387564809064291,35.0
2025-10-19 13:05:29.571429,2,edge,0.5387564809064291,35.0
2025-10-19 13:05:29.857143,0,edge,0.5387564809064291,35.0
2025-10-19 13:05:30.142857,1,edge,0.5387564809064291,35.0
2025-10-19 13:05:30.428571,2,edge,0.5387564809064291,35.0
2025-10-19 13:05:30.714286,0,edge,0.5387564809064291,35.0
2025-10-19 13:05:31.000000,1,edge,0.5387564809064291,35.0
2025-10-19 13:05:31.285714,2,edge,0.5387564809064291,35.0
2025-10-19 13:05:31.571429,0,edge,0.5387564809064291,35.0
2025-10-19 13:05:31.857143,1,edge,0.5387564809064291,35.0
2025-10-19 13:05:32.142857,2,edge,0.5387564809064291,35.0
2025-10-19 13:05:32.428571,0,edge,0.5387564809064291,35.0
2025-10-19 13:05:32.714286,1,edge,0.5387564809064291,35.0
2025-10-19 13:05:33.000000,2,edge,0.5387564809064291,35.0
2025-10-19 13:05:33.285714,0,edge,0.5387564809064291,35.0
2025-10-19 13:05:33.571429,1,edge,0.5387564809064291,35.0
2025-10-19 13:05:33.857143,2,edge,0.5387564809064291,35.0
2025-10-19 13:05:34.142857,0,edge,0.5387564809064291,35.0
2025-10-19 13:05:34.428571,1,edge,0.5387564809064291,35.0
2025-10-19 13:05:34.714286,2,edge,0.5387564809064291,35.0
2025-10-19 13:05:35.000000,0,edge,0.5387564809064291,35.0
2025-10-19 13:05:35.285714,1,edge,0.5387564809064291,35.0
2025-10-19 13:05:35.571429,2,edge,0.5387564809064291,35.0
2025-10-19 13:05:35.857143,0,edge,0.5387564809064291,35.0
2025-10-19 13:05:36.142857,1,edge,0.5387564809064291,35.0
2025-10-19 13:05:36.428571,2,edge,0.5387564809064291,35.0
2025-10-19 13:05:36.714286,0,edge,0.5387564809064291,35.0
2025-10-19 13:05:37.000000,1,edge,0.5387564809064291,35.0
2025-10-19 13:05:37.285714,2,edge,0.5387564809064291,35.0
2025-10-19 13:05:37.571429,0,edge,0.5387564809064291,35.0
2025-10-19 13:05:37.857143,1,edge,0.5387564809064291,35.0
2025-10-19 13:05:38.142857,2,edge,0.5387564809064291,35.0
2025-10-19 13:05:38.428571,0,edge,0.5387564809064291,35.0
2025-10-19 13:05:38.714286,1,edge,0.5387564809064291,35.0
