timestamp,latency,location,ward_id,ml_inference_time_ms,latency_ms,total_latency_ms,rolling_avg_latency
2025-10-05 22:29:55.000000,0.16032085673004745,edge,0,106.35038606207479,160.32085673004744,266.67124279212226,
2025-10-05 22:29:55.477707,0.14912040785977732,edge,1,106.35038606207479,149.12040785977732,255.47079392185213,
2025-10-05 22:29:55.955414,0.14903358602428324,edge,2,100.51078838260366,149.03358602428324,249.5443744068869,
2025-10-05 22:29:56.433121,0.1781701261580582,edge,0,85.01797956419779,178.1701261580582,263.18810572225595,
2025-10-05 22:29:56.910828,0.1751500291233275,edge,1,70.84433951129475,175.1500291233275,245.99436863462228,
2025-10-05 22:29:57.388535,0.1766511205265843,edge,2,80.89829489230148,176.6511205265843,257.54941541888576,
2025-10-05 22:29:57.866242,0.15516987691414588,edge,0,88.9742850043782,155.16987691414587,244.14416191852408,
2025-10-05 22:29:58.343949,0.15078844473785616,edge,1,93.23542239174448,150.78844473785617,244.02386712960063,
2025-10-05 22:29:58.821656,0.17065503125941783,edge,2,93.23542239174448,170.65503125941783,263.8904536511623,
2025-10-05 22:29:59.299363,0.15853416694099642,edge,0,140.8278473145392,158.5341669409964,299.36201425553566,
2025-10-05 22:29:59.777070,0.16646174307305342,edge,1,71.94304294350567,166.4617430730534,238.4047860165591,
2025-10-05 22:30:00.254777,0.17190723509105815,edge,2,54.545354992093536,171.90723509105814,226.45259008315168,
2025-10-05 22:30:00.732484,0.16271075325523932,edge,0,54.545354992093536,162.71075325523933,217.25610824733286,
2025-10-05 22:30:01.210191,0.1541792023980661,edge,1,94.91207475949501,154.17920239806608,249.0912771575611,
2025-10-05 22:30:01.687898,0.1594904454117738,edge,2,81.27237251686117,159.49044541177378,240.76281792863497,
2025-10-05 22:30:02.165605,0.15749422542597924,edge,0,80.81793708093628,157.49422542597924,238.3121625069155,
2025-10-05 22:30:02.643312,0.1506382737333561,edge,1,80.81793708093628,150.6382737333561,231.45621081429235,
2025-10-05 22:30:03.121019,0.17434880503688488,edge,2,77.63127315098482,174.34880503688487,251.9800781878697,
2025-10-05 22:30:03.598726,0.16045843113628383,edge,0,73.49417037525482,160.45843113628382,233.95260151153866,
2025-10-05 22:30:04.076433,0.15920510563817966,edge,1,73.49417037525482,159.20510563817967,232.69927601343448,
2025-10-05 22:30:04.554140,0.152207826271937,edge,2,82.40007891728993,152.207826271937,234.60790518922693,
2025-10-05 22:30:05.031847,0.15606545284145867,edge,0,116.91034664696762,156.06545284145867,272.97579948842633,
2025-10-05 22:30:05.509554,0.16474492571250848,edge,1,116.91034664696762,164.7449257125085,281.6552723594761,
2025-10-05 22:30:05.987261,0.16444558936509934,edge,2,75.68980372975494,164.44558936509935,240.13539309485427,
2025-10-05 22:30:06.464968,0.1550690799033892,edge,0,93.22321793310674,155.0690799033892,248.29229783649592,
2025-10-05 22:30:06.942675,0.15102180187791078,edge,1,82.79802735349439,151.02180187791078,233.81982923140518,
2025-10-05 22:30:07.420382,0.15548208363923333,edge,2,82.79802735349439,155.48208363923334,238.2801109927277,
2025-10-05 22:30:07.898089,0.17867944863941387,edge,0,57.102467452797136,178.67944863941386,235.781916092211,
2025-10-05 22:30:08.375796,0.17144185829656278,edge,1,64.19284973044134,171.44185829656277,235.6347080270041,
2025-10-05 22:30:08.853503,0.15892700905855886,edge,2,64.19284973044134,158.92700905855887,223.1198587890002,
2025-10-05 22:30:09.331210,0.15117499392410494,edge,0,76.46563838115559,151.17499392410494,227.6406323052605,
2025-10-05 22:30:09.808917,0.14988091756935973,edge,1,97.38993269696975,149.88091756935972,247.2708502663295,
2025-10-05 22:30:10.286624,0.1719900862845247,edge,2,97.52943373442476,171.9900862845247,269.5195200189495,
2025-10-05 22:30:10.764331,0.16972218644201817,edge,0,97.52943373442476,169.72218644201817,267.25162017644294,
2025-10-05 22:30:11.242038,0.168582466413099,edge,1,95.95229165964858,168.582466413099,264.53475807274765,
2025-10-05 22:30:11.719745,0.16838798695153342,edge,2,37.139013280564455,168.38798695153343,205.5270002320979,
2025-10-05 22:30:12.197452,0.1607928794601641,edge,0,74.9124280358911,160.7928794601641,235.7053074960552,
2025-10-05 22:30:12.675159,0.14933871335716098,edge,1,79.39983202572769,149.33871335716097,228.73854538288867,
2025-10-05 22:30:13.152866,0.14782347183930053,edge,2,79.39983202572769,147.82347183930054,227.2233038650282,
2025-10-05 22:30:13.630573,0.15567333310048997,edge,0,80.7011051764102,155.67333310048997,236.37443827690018,
2025-10-05 22:30:14.108280,0.1722365001587124,edge,1,65.17232732430443,172.2365001587124,237.40882748301684,
2025-10-05 22:30:14.585987,0.167413319306536,edge,2,65.17232732430443,167.41331930653598,232.58564663084042,
2025-10-05 22:30:15.063694,0.15641721272923578,edge,0,95.74218096286826,156.41721272923579,252.15939369210406,
2025-10-05 22:30:15.541401,0.15696998937112122,edge,1,89.57309636289816,156.96998937112122,246.5430857340194,
2025-10-05 22:30:16.019108,0.17129361281818445,edge,2,64.29448520480433,171.29361281818444,235.5880980229888,
2025-10-05 22:30:16.496815,0.17489998651610195,edge,0,64.29448520480433,174.89998651610193,239.1944717209063,
2025-10-05 22:30:16.974522,0.1686694976328176,edge,1,85.78990582452252,168.6694976328176,254.45940345734013,
2025-10-05 22:30:17.452229,0.15325453948496173,edge,2,87.81974778686043,153.25453948496173,241.0742872718222,
2025-10-05 22:30:17.929936,0.15080640914227444,edge,0,63.92393535951599,150.80640914227445,214.73034450179043,
2025-10-05 22:30:18.407643,0.16633480136800557,edge,1,63.92393535951599,166.33480136800557,230.25873672752155,0.16160471691900294
2025-10-05 22:30:18.885350,0.1780076683683891,edge,2,102.58457530400855,178.0076683683891,280.5922436723977,0.1619584531517698
2025-10-05 22:30:19.363057,0.17104138638926966,edge,0,61.85337361517565,171.04138638926966,232.89476000444532,0.16239687272235964
2025-10-05 22:30:19.840764,0.17442922190220872,edge,1,67.85176351991763,174.42922190220872,242.28098542212635,0.16290478543991813
2025-10-05 22:30:20.318471,0.17866429188851743,edge,2,67.85176351991763,178.66429188851743,246.51605540843505,0.16291466875452734
2025-10-05 22:30:20.796178,0.1724611590599427,edge,0,81.70082941110903,172.4611590599427,254.1619884710517,0.16286089135325962
2025-10-05 22:30:21.273885,0.1578084456251337,edge,1,74.92041832195493,157.8084456251337,232.7288639470886,0.16248403785523063
2025-10-05 22:30:21.751592,0.15927975334772346,edge,2,75.08361291489862,159.27975334772347,234.3633662626221,0.1625662353839022
2025-10-05 22:30:22.229299,0.15784432510291285,edge,0,75.08361291489862,157.84432510291285,232.92793801781147,0.16270735299120329
2025-10-05 22:30:22.707006,0.15972797143358822,edge,1,74.15008364023252,159.7279714335882,233.87805507382075,0.16248881179468672
2025-10-05 22:30:23.184713,0.17560349218373233,edge,2,99.24343430332661,175.60349218373233,274.84692648705897,0.16283019829954143
2025-10-05 22:30:23.662420,0.16512356825947377,edge,0,99.24343430332661,165.12356825947379,264.3670025628004,0.16280343480326984
2025-10-05 22:30:24.140127,0.15910549949825942,edge,1,89.90336938058536,159.1054994982594,249.00886887884477,0.16254740009141386
2025-10-05 22:30:24.617834,0.157057231542379,edge,2,77.44784452924974,157.057231542379,234.50507607162874,0.16243432965715665
2025-10-05 22:30:25.095541,0.16609994921977203,edge,0,77.44784452924974,166.09994921977204,243.54779374902174,0.1626727445935908
2025-10-05 22:30:25.573248,0.15795356807248967,edge,1,71.63120182599268,157.95356807248967,229.58476989848236,0.1626420070468051
2025-10-05 22:30:26.050955,0.1487332115087313,edge,2,64.77774387242758,148.7332115087313,213.51095538115888,0.16246678676846013
2025-10-05 22:30:26.528662,0.15577806757994964,edge,0,71.77320391455663,155.77806757994964,227.55127149450627,0.162569582645392
2025-10-05 22:30:27.006369,0.17653488929780542,edge,1,69.69090385854443,176.53488929780542,246.22579315634985,0.16261330433061041
2025-10-05 22:30:27.484076,0.15058257713107032,edge,2,69.69090385854443,150.5825771310703,220.27348098961474,0.16241578725050615
2025-10-05 22:30:27.961783,0.16341490044902865,edge,0,88.01818684460282,163.41490044902864,251.43308729363144,0.16249998314672315
2025-10-05 22:30:28.439490,0.15509117521887666,edge,1,75.50474887716547,155.09117521887666,230.59592409604213,0.16255765012566192
2025-10-05 22:30:28.917197,0.1595399535135612,edge,2,80.30287641838129,159.53995351356122,239.8428299319425,0.16262714013910398
2025-10-05 22:30:29.394904,0.17041011079047697,edge,0,84.28892541491267,170.41011079047698,254.69903620538963,0.16274044384066333
2025-10-05 22:30:29.872611,0.15853545546368114,edge,1,84.28892541491267,158.53545546368113,242.82438087859381,0.16262224116263496
2025-10-05 22:30:30.350318,0.16545947220139687,edge,2,79.47527773873237,165.45947220139686,244.93474994012925,0.16283004900859513
2025-10-05 22:30:30.828025,0.1483836239440057,edge,0,84.7996771157324,148.3836239440057,233.1833010597381,0.16277728544991704
2025-10-05 22:30:31.305732,0.15289662869416057,edge,1,84.7996771157324,152.89662869416057,237.69630580989298,0.16272557635101556
2025-10-05 22:30:31.783439,0.17463403215431536,edge,2,73.31087864714317,174.63403215431535,247.94491080145852,0.16264466802131358
2025-10-05 22:30:32.261146,0.17846250170328914,edge,0,158.02849349119208,178.46250170328915,336.49099519448123,0.1627850808894481
