timestamp,ward_id,action,cpu_util,queue_length
2025-10-05 22:31:56.337580,2,cloud,0.6332032481752881,57.0
2025-10-05 22:31:56.815287,0,cloud,0.6332032481752881,57.0
2025-10-05 22:31:57.292994,1,cloud,0.6332032481752881,57.0
2025-10-05 22:31:57.770701,2,cloud,0.6332032481752881,57.0
2025-10-05 22:31:58.248408,0,cloud,0.6332032481752881,57.0
2025-10-05 22:31:58.726115,1,cloud,0.6332032481752881,57.0
2025-10-05 22:31:59.203822,2,cloud,0.6332032481752881,57.0
2025-10-05 22:31:59.681529,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:00.159236,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:00.636943,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:01.114650,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:01.592357,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:02.070064,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:02.547771,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:03.025478,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:03.503185,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:03.980892,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:04.458599,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:04.936306,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:05.414013,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:05.891720,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:06.369427,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:06.847134,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:07.324841,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:07.802548,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:08.280255,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:08.757962,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:09.235669,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:09.713376,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:10.191083,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:10.668790,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:11.146497,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:11.624204,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:12.101911,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:12.579618,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:13.057325,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:13.535032,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:14.012739,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:14.490446,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:14.968153,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:15.445860,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:15.923567,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:16.401274,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:16.878981,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:17.356688,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:17.834395,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:18.312102,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:18.789809,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:19.267516,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:19.745223,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:20.222930,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:20.700637,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:21.178344,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:21.656051,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:22.133758,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:22.611465,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:23.089172,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:23.566879,2,cloud,0.6332032481752881,57.0
2025-10-05 22:32:24.044586,0,cloud,0.6332032481752881,57.0
2025-10-05 22:32:24.522293,1,cloud,0.6332032481752881,57.0
2025-10-05 22:32:25.000000,2,cloud,0.6332032481752881,57.0
